time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.908,-0.1889,1.1024,6.4832,6.579
6.915,-0.2338,1.1138,6.596,6.694
6.918,-0.2572,1.118,6.3903,6.492
6.923,-0.1734,1.0959,5.8992,6.003
6.931,0.0174,1.0263,5.1508,5.252
6.932,0.2531,0.8928,4.2321,4.333
6.937,0.4662,0.7055,3.2925,3.399
6.942,0.6232,0.4649,2.3373,2.463
6.978,0.6659,0.2024,1.3696,1.536
6.979,0.5675,-0.0551,0.4715,0.74
6.979,0.4328,-0.3025,-0.3754,0.648
6.98,0.321,-0.5445,-1.1486,1.311
6.98,0.1789,-0.8022,-1.7994,1.978
6.98,0.0155,-1.0491,-2.3555,2.579
6.98,-0.1169,-1.2803,-2.8418,3.119
6.981,-0.2237,-1.5077,-3.238,3.579
6.986,-0.3055,-1.7358,-3.5256,3.942
6.99,-0.3649,-1.9408,-3.6501,4.15
6.995,-0.4094,-2.0748,-3.5231,4.109
7,-0.4146,-2.1214,-3.1106,3.788
7.006,-0.2268,-2.1382,-2.498,3.296
7.01,0.0443,-2.1494,-1.7775,2.79
7.015,0.1814,-2.1218,-0.9451,2.33
7.019,0.3122,-2.0725,-0.0664,2.097
7.025,0.5211,-2.0234,0.7692,2.227
7.029,0.7398,-1.9938,1.5417,2.627
7.034,0.9427,-1.972,2.1708,3.081
7.039,1.1208,-1.9297,2.5953,3.423
7.043,1.2222,-1.8907,2.8736,3.651
7.061,1.2785,-1.9056,3.037,3.806
7.062,1.3234,-1.9551,3.0715,3.874
7.062,1.3621,-1.9938,2.9126,3.783
7.064,1.3488,-2.0454,2.5672,3.549
7.068,1.2451,-2.1434,2.1593,3.287
7.073,1.0843,-2.2708,1.789,3.088
7.077,0.9307,-2.3796,1.4488,2.937
7.084,0.7838,-2.441,1.076,2.78
7.087,0.5976,-2.467,0.6245,2.614
7.092,0.3859,-2.4717,0.1321,2.505
7.097,0.1864,-2.4597,-0.3398,2.49
7.101,-0.0471,-2.4763,-0.8829,2.629
7.106,-0.3369,-2.5165,-1.4455,2.922
7.111,-0.5832,-2.5346,-1.9687,3.262
7.118,-0.7766,-2.4994,-2.4917,3.614
7.121,-0.9272,-2.4444,-2.9674,3.955
7.126,-1.0304,-2.4268,-3.3628,4.273
7.139,-1.1218,-2.4275,-3.6331,4.511
7.139,-1.1945,-2.4248,-3.7594,4.63
7.14,-1.2338,-2.4069,-3.7157,4.596
7.15,-1.2298,-2.3617,-3.509,4.405
7.151,-1.1608,-2.2609,-3.2322,4.112
7.155,-1.0479,-2.0926,-2.9446,3.761
7.159,-0.9241,-1.8881,-2.5736,3.323
7.167,-0.7841,-1.6882,-2.0757,2.788
7.169,-0.6609,-1.4956,-1.5193,2.232
7.174,-0.5444,-1.2959,-0.9422,1.692
7.183,-0.4125,-1.0967,-0.3914,1.235
7.184,-0.2505,-0.8907,0.0333,0.926
7.188,-0.1059,-0.652,0.3277,0.737
7.193,-0.0262,-0.4116,0.5688,0.703
7.199,0.0131,-0.2246,0.7973,0.828
7.203,0.0456,-0.0934,1.0089,1.014
7.208,0.0305,0.0058,1.1919,1.192
7.215,-0.0465,0.0731,1.3155,1.318
7.218,-0.1354,0.1372,1.3391,1.353
7.222,-0.2389,0.2125,1.2654,1.305
7.227,-0.3408,0.2798,1.118,1.202
7.232,-0.4537,0.3395,0.8941,1.059
7.237,-0.5516,0.4106,0.5838,0.902
7.242,-0.5873,0.5198,0.2366,0.819
7.278,-0.5895,0.6335,-0.062,0.868
7.279,-0.5489,0.7257,-0.3103,0.961
7.279,-0.4465,0.8227,-0.5376,1.079
7.279,-0.3279,0.9247,-0.7706,1.248
7.28,-0.2269,1.0198,-1.017,1.458
7.28,-0.1317,1.1032,-1.263,1.682
7.28,-0.0402,1.1464,-1.4968,1.886
7.28,0.0428,1.1831,-1.6547,2.035
7.285,0.1581,1.2611,-1.6315,2.068
7.29,0.3443,1.3849,-1.3627,1.973
7.295,0.5511,1.5427,-0.9031,1.871
7.3,0.6711,1.7316,-0.3165,1.884
7.305,0.7186,1.9349,0.3857,2.1
7.309,0.828,2.1378,1.0827,2.535
7.316,0.9511,2.3474,1.6774,3.038
7.319,1.0022,2.5969,2.2044,3.551
7.323,1.1199,2.855,2.6097,4.027
7.33,1.2683,3.1,2.8444,4.394
7.334,1.3395,3.3293,2.96,4.652
7.338,1.3955,3.4997,2.9309,4.773
7.343,1.4262,3.585,2.6544,4.683
7.36,1.3835,3.5737,2.1564,4.397
7.361,1.2938,3.5594,1.551,4.093
7.361,1.2551,3.5757,0.7153,3.856
7.362,1.282,3.5486,-0.2055,3.779
7.368,1.3131,3.4068,-0.9376,3.77
7.372,1.3561,3.1507,-1.5472,3.763
7.377,1.3923,2.8404,-2.1413,3.82
7.384,1.3719,2.5719,-2.8346,4.066
7.388,1.35,2.3622,-3.5667,4.486
7.392,1.3651,2.1374,-4.1196,4.838
7.397,1.3889,1.8858,-4.3587,4.948
7.401,1.4552,1.6337,-4.2689,4.797
7.406,1.6026,1.4148,-3.8821,4.432
7.411,1.8319,1.3055,-3.2796,3.977
7.416,2.122,1.3078,-2.5466,3.564
7.42,2.2763,1.2996,-1.6264,3.085
7.426,2.1892,1.2302,-0.4924,2.559
7.439,2.0012,1.1016,0.7816,2.414
7.44,1.7954,0.9253,2.0531,2.88
7.44,1.5664,0.7607,3.1815,3.627
7.451,1.3355,0.6192,4.0783,4.336
7.451,1.0762,0.4835,4.6637,4.811
7.454,0.7903,0.3825,4.8548,4.934
7.46,0.4873,0.3207,4.692,4.728
7.467,0.1905,0.2888,4.2825,4.296
7.469,-0.0116,0.2655,3.7161,3.726
7.474,-0.117,0.2438,3.1473,3.159
7.484,-0.1875,0.2287,2.6543,2.671
7.484,-0.2303,0.1819,2.2411,2.26
7.488,-0.2932,0.0368,1.8447,1.868
7.493,-0.3928,-0.1586,1.4742,1.534
7.501,-0.4665,-0.3228,1.1504,1.283
7.503,-0.5143,-0.4773,0.8204,1.08
7.508,-0.5577,-0.6077,0.474,0.951
7.518,-0.625,-0.7331,0.1156,0.97
7.518,-0.6902,-0.8891,-0.2507,1.153
7.522,-0.7771,-1.0708,-0.5894,1.448
7.528,-0.8906,-1.2567,-0.8866,1.777
7.535,-0.9829,-1.4371,-1.1188,2.07
7.537,-1.0395,-1.6143,-1.2718,2.303
7.542,-1.0988,-1.8218,-1.3507,2.52
7.585,-1.1608,-2.0142,-1.3458,2.686
7.586,-1.2042,-2.1485,-1.2452,2.76
7.586,-1.2363,-2.2678,-1.0845,2.801
7.586,-1.2552,-2.3722,-0.9136,2.835
7.587,-1.2561,-2.4355,-0.6984,2.828
7.587,-1.2609,-2.4675,-0.4218,2.803
7.587,-1.2934,-2.5018,-0.0928,2.818
7.588,-1.3035,-2.5337,0.277,2.863
7.588,-1.2432,-2.5514,0.6497,2.912
7.589,-1.1434,-2.5214,1.009,2.947
7.594,-1.0161,-2.4345,1.322,2.951
7.599,-0.885,-2.3529,1.5988,2.979
7.604,-0.7977,-2.3102,1.878,3.082
7.609,-0.7444,-2.3042,2.1171,3.216
7.614,-0.7033,-2.3133,2.2612,3.31
7.618,-0.6787,-2.3062,2.2934,3.323
7.624,-0.6273,-2.2521,2.1467,3.174
7.644,-0.5227,-2.1411,1.8278,2.863
7.645,-0.4222,-2.0114,1.3911,2.482
7.645,-0.3425,-1.8701,0.898,2.103
7.645,-0.25,-1.748,0.4222,1.816
7.648,-0.1352,-1.6619,0.0155,1.667
7.652,-0.0075,-1.5709,-0.3296,1.605
7.657,0.1334,-1.4606,-0.6228,1.593
7.662,0.2732,-1.3264,-0.8645,1.607
7.667,0.4097,-1.1945,-1.0931,1.67
7.671,0.5117,-1.0816,-1.3278,1.787
7.677,0.5627,-1.0068,-1.5188,1.907
7.682,0.5696,-0.9867,-1.6398,1.997
7.686,0.5464,-1.007,-1.7413,2.084
7.692,0.4714,-1.0076,-1.7659,2.087
7.697,0.3661,-0.9744,-1.661,1.96
7.7,0.3022,-0.9362,-1.4526,1.754
7.706,0.3037,-0.869,-1.2577,1.559
7.71,0.325,-0.8042,-1.1093,1.408
7.715,0.3087,-0.7395,-0.9518,1.244
7.72,0.274,-0.6724,-0.7995,1.08
7.725,0.2326,-0.6294,-0.628,0.919
7.73,0.2133,-0.5746,-0.4684,0.771
7.735,0.2494,-0.4864,-0.4044,0.68
7.74,0.3219,-0.3769,-0.381,0.625
7.745,0.3924,-0.2484,-0.3099,0.558
7.761,0.4512,-0.1248,-0.2056,0.511
7.761,0.5438,0.0179,-0.0969,0.553
7.762,0.6438,0.1796,0.0207,0.669
7.763,0.7084,0.3483,0.1714,0.808
7.768,0.7493,0.5456,0.329,0.984
7.773,0.7883,0.7425,0.4172,1.16
7.778,0.7747,0.9177,0.4625,1.287
7.784,0.7013,1.0758,0.4839,1.372
7.788,0.5917,1.2267,0.4431,1.432
7.792,0.4673,1.3631,0.3496,1.483
7.798,0.3711,1.4923,0.2536,1.559
7.803,0.3127,1.6142,0.1526,1.651
7.807,0.2586,1.7361,0.042,1.756
7.812,0.1919,1.858,-0.052,1.869
7.817,0.1341,1.9749,-0.1459,1.985
7.822,0.0926,2.056,-0.2135,2.069
7.826,0.0602,2.1011,-0.2189,2.113
7.839,0.0442,2.1295,-0.1578,2.136
7.84,0.009,2.1915,-0.0181,2.192
7.841,-0.0858,2.3109,0.188,2.32
7.851,-0.2404,2.49,0.384,2.531
7.851,-0.4094,2.7454,0.465,2.814
7.856,-0.5764,3.0291,0.5439,3.131
7.861,-0.7491,3.1688,0.7625,3.344
7.869,-0.8919,3.0688,1.076,3.372
7.87,-0.9235,2.8609,1.3528,3.297
7.875,-0.7721,2.6815,1.5668,3.2
7.884,-0.4899,2.6356,1.7422,3.197
7.885,-0.2059,2.7566,1.8481,3.325
7.889,-0.0321,2.9843,1.8682,3.521
7.894,-0.0188,3.2444,1.8004,3.711
7.9,-0.1471,3.4319,1.6709,3.82
7.904,-0.2855,3.4679,1.4722,3.778
7.909,-0.3912,3.3983,1.1795,3.618
7.919,-0.5409,3.257,0.8998,3.422
7.92,-0.7251,3.0491,0.711,3.214
7.923,-0.925,2.825,0.5479,3.023
7.928,-1.1913,2.6423,0.3572,2.92
7.933,-1.5004,2.5106,0.1576,2.929
7.938,-1.7425,2.3941,0.054,2.962
7.943,-1.8745,2.2593,0.1347,2.939
7.973,-1.92,2.0799,0.4212,2.862
7.976,-1.8662,1.8821,0.8704,2.79
7.977,-1.6715,1.7113,1.394,2.769
7.978,-1.3947,1.5697,1.959,2.872
7.979,-1.0972,1.5071,2.5133,3.129
7.979,-0.9245,1.4947,3.0576,3.527
7.98,-0.84,1.4389,3.5855,3.954
7.981,-0.6395,1.3706,4.0477,4.321
7.986,-0.3924,1.3061,4.4383,4.643
7.991,-0.2256,1.164,4.7488,4.895
8,-0.1174,0.9226,5.0161,5.102
8.001,-0.0442,0.6417,5.2125,5.252
8.005,-0.0113,0.2997,5.2331,5.242
8.01,-0.0144,-0.1054,4.9848,4.986
8.016,-0.0423,-0.5065,4.4313,4.46
8.02,-0.0886,-0.8482,3.6076,3.707
8.025,-0.1537,-1.1516,2.6536,2.897
8.033,-0.2023,-1.457,1.6875,2.239
8.034,-0.2613,-1.7592,0.746,1.929
8.039,-0.3547,-2.0366,-0.1148,2.07
8.044,-0.4039,-2.2578,-0.8528,2.447
8.072,-0.3755,-2.4348,-1.4329,2.85
8.073,-0.3173,-2.582,-1.858,3.197
8.073,-0.2846,-2.6898,-2.1234,3.439
8.073,-0.2274,-2.7394,-2.282,3.573
8.074,-0.1194,-2.7354,-2.3839,3.63
8.074,-0.0108,-2.7093,-2.4147,3.629
8.078,0.0505,-2.6802,-2.3452,3.562
8.083,0.0499,-2.6601,-2.1922,3.447
8.088,0.0185,-2.6372,-2.0367,3.332
8.092,-0.0101,-2.6067,-1.9121,3.233
8.1,0.0071,-2.5686,-1.8158,3.146
8.101,0.0943,-2.5085,-1.7097,3.037
8.107,0.185,-2.4266,-1.6033,2.914
8.112,0.2531,-2.3539,-1.5135,2.81
8.118,0.3303,-2.3192,-1.3899,2.724
8.122,0.407,-2.3367,-1.2231,2.669
8.127,0.486,-2.385,-1.0559,2.653
8.136,0.5629,-2.4328,-0.9051,2.656
8.137,0.6162,-2.4803,-0.7777,2.671
8.142,0.6414,-2.537,-0.6354,2.693
8.146,0.6773,-2.5815,-0.4708,2.71
8.184,0.7577,-2.5874,-0.3342,2.717
8.185,0.8638,-2.5908,-0.2973,2.747
8.186,0.9169,-2.6036,-0.2712,2.774
8.186,0.9029,-2.621,-0.1338,2.775
8.186,0.8793,-2.6551,0.0169,2.797
8.187,0.8651,-2.6988,0.0832,2.835
8.187,0.8243,-2.7329,0.0582,2.855
8.187,0.7496,-2.7382,0.0426,2.839
8.19,0.6362,-2.7318,0.0822,2.806
8.194,0.5246,-2.7398,0.1534,2.794
8.2,0.4675,-2.7624,0.2014,2.809
8.205,0.4309,-2.7781,0.1883,2.818
8.209,0.35,-2.7893,0.1744,2.817
8.219,0.2247,-2.7507,0.1624,2.765
8.22,0.0907,-2.6742,0.1309,2.679
8.224,-0.0306,-2.6031,0.0632,2.604
8.228,-0.1251,-2.5253,-0.0813,2.53
8.251,-0.2627,-2.4312,-0.2575,2.459
8.252,-0.4292,-2.3136,-0.4245,2.391
8.252,-0.5819,-2.1964,-0.5947,2.349
8.252,-0.7547,-2.0842,-0.7662,2.345
8.253,-0.9503,-1.9459,-0.9824,2.378
8.258,-1.1331,-1.7814,-1.2771,2.467
8.262,-1.2292,-1.6002,-1.5958,2.573
8.269,-1.253,-1.4356,-1.8866,2.681
8.272,-1.2549,-1.2947,-2.1332,2.793
8.278,-1.2662,-1.1558,-2.3577,2.915
8.282,-1.3084,-1.0189,-2.5534,3.045
8.286,-1.3407,-0.8528,-2.699,3.132
8.292,-1.3033,-0.6719,-2.7779,3.141
8.299,-1.2271,-0.5072,-2.7232,3.03
8.305,-1.1406,-0.3469,-2.5324,2.799
8.307,-1.0268,-0.1863,-2.2676,2.496
8.312,-0.9237,-0.0206,-1.9043,2.117
8.315,-0.8046,0.1692,-1.4949,1.706
8.321,-0.6432,0.3925,-1.1321,1.36
8.326,-0.5087,0.6084,-0.8538,1.165
8.332,-0.4441,0.798,-0.6381,1.114
8.339,-0.3989,0.9802,-0.4179,1.138
8.341,-0.2916,1.1718,-0.1931,1.223
8.345,-0.1243,1.3679,0.0582,1.375
8.375,0.0386,1.5683,0.3482,1.607
8.377,0.1974,1.8161,0.656,1.941
8.378,0.3718,2.087,0.9602,2.327
8.378,0.5645,2.3044,1.2544,2.684
8.379,0.7879,2.4921,1.5174,3.022
8.379,0.9993,2.6667,1.7259,3.33
8.38,1.1559,2.7923,1.8753,3.557
8.388,1.2941,2.8712,1.985,3.723
8.389,1.3925,2.9035,2.0404,3.812
8.393,1.4345,2.9277,2.013,3.832
8.409,1.4533,2.9388,1.9291,3.804
8.41,1.3937,2.9036,1.7862,3.683
8.411,1.2719,2.8558,1.577,3.501
8.413,1.1308,2.8049,1.3155,3.298
8.423,0.9673,2.7775,0.9917,3.104
8.424,0.783,2.8024,0.6197,2.975
8.427,0.5866,2.8559,0.2418,2.925
8.437,0.3944,2.9188,-0.1209,2.948
8.438,0.2318,2.9866,-0.4088,3.023
8.441,0.0985,3.0162,-0.4378,3.049
8.447,0.0275,3.005,-0.1743,3.01
8.485,0.0302,3.0009,0.0758,3.002
8.486,0.0649,2.9895,0.1356,2.993
8.487,0.1122,2.9016,0.0788,2.905
8.487,0.1767,2.7305,-0.012,2.736
8.488,0.2511,2.596,-0.1594,2.613
8.488,0.2996,2.5654,-0.4315,2.619
8.488,0.3802,2.5812,-0.8029,2.73
8.489,0.5747,2.5719,-1.1116,2.86
8.49,0.8362,2.5041,-1.2671,2.928
8.495,1.1006,2.3705,-1.2695,2.906
8.499,1.3305,2.1928,-1.0779,2.782
8.504,1.5124,1.9778,-0.6584,2.575
8.509,1.6734,1.7637,-0.0867,2.433
8.518,1.8698,1.5885,0.5159,2.507
8.519,2.1292,1.4304,1.1337,2.804
8.523,2.3977,1.2841,1.7774,3.249
8.528,2.5898,1.1422,2.3907,3.705
8.553,2.6511,0.9924,2.8912,4.046
8.554,2.562,0.8202,3.2488,4.218
8.555,2.3389,0.6159,3.4645,4.225
8.556,2.053,0.3843,3.4984,4.074
8.556,1.7248,0.1493,3.353,3.774
8.558,1.3318,-0.0817,3.0786,3.355
8.562,0.9567,-0.3133,2.6698,2.853
8.568,0.6248,-0.5524,2.145,2.301
8.572,0.2968,-0.7748,1.568,1.774
8.577,-0.0211,-0.9611,0.9542,1.354
8.591,-0.3178,-1.0966,0.3407,1.191
8.592,-0.5578,-1.1907,-0.1926,1.329
8.593,-0.7151,-1.2743,-0.6134,1.585
8.596,-0.7922,-1.3353,-0.9516,1.821
8.604,-0.7915,-1.3616,-1.2297,1.998
8.605,-0.732,-1.3531,-1.4314,2.101
8.611,-0.6616,-1.3768,-1.5667,2.188
8.623,-0.5822,-1.4374,-1.6047,2.232
8.624,-0.484,-1.4942,-1.5166,2.183
8.625,-0.3519,-1.5355,-1.3022,2.044
8.631,-0.1709,-1.5373,-1.0087,1.847
8.64,0.0117,-1.5359,-0.6763,1.678
8.641,0.1487,-1.5336,-0.3233,1.574
8.644,0.2861,-1.5237,0.0392,1.551
8.689,0.4098,-1.4918,0.4094,1.6
8.689,0.4841,-1.4357,0.7713,1.7
8.69,0.524,-1.351,1.0826,1.809
8.691,0.5394,-1.2377,1.3653,1.92
8.691,0.557,-1.1512,1.6443,2.083
8.691,0.5338,-1.1132,1.8942,2.261
8.692,0.4315,-1.1047,2.0942,2.407
8.692,0.2837,-1.1093,2.2333,2.51
8.692,0.1498,-1.115,2.2787,2.541
8.693,0.0873,-1.1268,2.219,2.49
8.697,0.0868,-1.1401,2.1263,2.414
8.702,0.1339,-1.1525,2.0318,2.34
8.707,0.1856,-1.1854,1.9235,2.267
8.712,0.2035,-1.2724,1.7771,2.195
8.727,0.1611,-1.3724,1.5637,2.087
8.729,0.0986,-1.4518,1.2633,1.927
8.729,0.0058,-1.5269,0.8608,1.753
8.73,-0.1802,-1.6382,0.3983,1.696
8.743,-0.3954,-1.7876,-0.1137,1.834
8.744,-0.5782,-1.9221,-0.6763,2.118
8.746,-0.7222,-2.0174,-1.2261,2.469
8.793,-0.8685,-2.0998,-1.6562,2.812
8.794,-1.0127,-2.1859,-1.8786,3.055
8.795,-1.0905,-2.2494,-1.9154,3.149
8.795,-1.0445,-2.2402,-1.7902,3.052
8.795,-0.8937,-2.1561,-1.5267,2.789
8.796,-0.6807,-2.0501,-1.1458,2.445
8.796,-0.448,-1.9606,-0.721,2.136
8.796,-0.2241,-1.8975,-0.3185,1.937
8.796,-0.0036,-1.8391,0.0264,1.839
8.797,0.1996,-1.7668,0.2903,1.802
8.805,0.3979,-1.6684,0.4857,1.783
8.805,0.6228,-1.5634,0.5985,1.786
8.809,0.8555,-1.4517,0.6049,1.79
8.815,1.0675,-1.3404,0.5142,1.789
8.826,1.2544,-1.2654,0.3455,1.815
8.827,1.3922,-1.1906,0.1511,1.838
8.828,1.4813,-1.0921,-0.0213,1.841
8.838,1.5697,-1.0034,-0.1241,1.867
8.839,1.6069,-0.9436,-0.179,1.872
8.842,1.5523,-0.8863,-0.2433,1.804
8.847,1.4438,-0.7981,-0.317,1.68
8.887,1.2862,-0.679,-0.4025,1.509
8.888,1.0911,-0.5552,-0.4999,1.322
8.888,0.9158,-0.4579,-0.5999,1.187
8.889,0.7675,-0.3797,-0.6786,1.093
8.889,0.6508,-0.311,-0.7196,1.019
8.89,0.568,-0.2543,-0.7179,0.95
8.89,0.488,-0.1976,-0.6928,0.87
8.89,0.3797,-0.148,-0.6466,0.764
8.891,0.2691,-0.1151,-0.6057,0.673
8.895,0.1682,-0.0845,-0.5674,0.598
8.902,0.0863,-0.03,-0.5272,0.535
8.905,0.0257,0.0724,-0.4875,0.493
8.91,-0.0546,0.2226,-0.41,0.47
8.92,-0.1236,0.3919,-0.2971,0.507
8.921,-0.1528,0.5611,-0.1705,0.606
8.924,-0.1566,0.7469,-0.0129,0.763
8.929,-0.1587,0.9564,0.1901,0.988
8.951,-0.1493,1.1416,0.4531,1.237
8.951,-0.078,1.2976,0.7238,1.488
8.952,0.0414,1.4413,0.9448,1.724
8.952,0.1302,1.5534,1.1954,1.964
8.954,0.1603,1.6388,1.4925,2.222
8.959,0.1606,1.7068,1.7595,2.457
8.964,0.1436,1.7768,1.9704,2.657
8.967,0.1162,1.8941,2.0869,2.821
8.973,0.0616,2.1136,2.0208,2.925
8.978,-0.0348,2.4401,1.7914,3.027
8.984,-0.1448,2.7443,1.5041,3.133
8.988,-0.2592,2.8732,1.2951,3.162
8.992,-0.4119,2.7913,1.205,3.068
8.997,-0.5962,2.5514,1.1426,2.858
9.002,-0.7386,2.2998,0.9519,2.596
9.007,-0.8159,2.1704,0.5515,2.383
9.012,-0.915,2.2016,0.003,2.384
9.021,-1.0387,2.3885,-0.6007,2.673
9.023,-1.1393,2.6666,-1.1886,3.134
9.026,-1.2361,2.9233,-1.6776,3.59
9.057,-1.3339,3.0513,-1.9966,3.883
9.058,-1.4494,3.0294,-2.1558,3.991
9.059,-1.5156,2.8959,-2.2539,3.97
9.059,-1.554,2.7182,-2.3488,3.914
9.06,-1.6339,2.5371,-2.4364,3.878
9.06,-1.6831,2.3574,-2.4952,3.823
9.061,-1.6802,2.1624,-2.4514,3.675
9.064,-1.6656,1.9522,-2.2858,3.437
9.07,-1.6219,1.6981,-1.922,3.034
9.074,-1.4853,1.5388,-1.2769,2.491
9.079,-1.433,1.5819,-0.5318,2.2
9.092,-1.3781,1.5852,0.2377,2.114
9.093,-1.0398,1.5007,1.1165,2.14
9.095,-0.6232,1.4597,2.0505,2.593
9.106,-0.3883,1.462,2.9475,3.313
9.107,-0.2722,1.44,3.7491,4.025
9.108,-0.1596,1.3743,4.4281,4.639
9.114,-0.012,1.3052,4.9621,5.131
9.123,0.1682,1.2275,5.367,5.508
9.124,0.2929,1.112,5.7112,5.826
9.128,0.3262,0.9442,5.9549,6.038
9.14,0.3469,0.7765,6.0323,6.092
9.142,0.3932,0.6661,5.8792,5.93
9.143,0.4145,0.563,5.4599,5.504
9.147,0.3455,0.3907,4.8027,4.831
9.186,0.1569,0.1284,3.9379,3.943
9.187,-0.0805,-0.1852,2.9335,2.94
9.188,-0.2909,-0.5087,1.8501,1.941
9.188,-0.4654,-0.7985,0.7745,1.206
9.188,-0.6164,-1.0519,-0.2185,1.239
9.189,-0.7492,-1.2803,-1.1163,1.857
9.189,-0.8642,-1.486,-1.8799,2.547
9.189,-0.9522,-1.6614,-2.4842,3.137
9.19,-1.0111,-1.797,-2.9589,3.606
9.195,-1.0317,-1.9142,-3.2568,3.916
9.2,-1.0382,-2.0106,-3.3711,4.06
9.204,-1.0284,-2.0889,-3.2873,4.028
9.21,-0.9829,-2.1539,-3.0074,3.828
9.214,-0.9376,-2.1771,-2.5789,3.503
9.221,-0.8464,-2.1374,-2.0271,3.065
9.225,-0.6778,-2.0565,-1.4015,2.579
9.229,-0.4644,-1.9612,-0.7345,2.145
9.237,-0.2511,-1.8948,-0.0801,1.913
9.238,-0.0707,-1.8765,0.4981,1.943
9.244,0.094,-1.8706,0.9625,2.106
9.248,0.2603,-1.8678,1.2922,2.286
9.272,0.4308,-1.8655,1.4874,2.425
9.273,0.5816,-1.8783,1.5701,2.516
9.274,0.6794,-1.9108,1.5759,2.568
9.274,0.7337,-1.9535,1.5336,2.59
9.274,0.7925,-2.0014,1.4335,2.586
9.277,0.8484,-2.0784,1.2634,2.576
9.283,0.873,-2.182,1.0495,2.574
9.287,0.8876,-2.2834,0.8226,2.584
9.292,0.8681,-2.361,0.5539,2.576
9.297,0.7878,-2.4435,0.2431,2.579
9.309,0.6681,-2.5499,-0.1052,2.638
9.31,0.5276,-2.6465,-0.4699,2.739
9.312,0.3972,-2.75,-0.8416,2.903
9.326,0.2838,-2.8317,-1.2423,3.105
9.328,0.1199,-2.8628,-1.6103,3.287
9.328,-0.1069,-2.8814,-1.953,3.483
9.332,-0.3374,-2.89,-2.2924,3.704
9.343,-0.5527,-2.8765,-2.5713,3.898
9.344,-0.7268,-2.8313,-2.7802,4.034
9.346,-0.8864,-2.7642,-2.9311,4.125
9.389,-1.0748,-2.6799,-3.0005,4.164
9.39,-1.2371,-2.5976,-2.9761,4.139
9.39,-1.3494,-2.5173,-2.8462,4.032
9.391,-1.443,-2.4389,-2.6346,3.869
9.391,-1.5105,-2.3245,-2.3959,3.664
9.392,-1.54,-2.1501,-2.1371,3.4
9.392,-1.4929,-1.947,-1.877,3.089
9.393,-1.3305,-1.7129,-1.572,2.679
9.393,-1.0762,-1.4457,-1.181,2.155
9.393,-0.8179,-1.1933,-0.7611,1.635
9.398,-0.615,-0.9581,-0.3575,1.193
9.403,-0.4622,-0.7354,-0.0463,0.87
9.408,-0.3643,-0.53,0.0914,0.65
9.413,-0.321,-0.3562,0.0892,0.488
9.426,-0.2916,-0.2092,0.0091,0.359
9.427,-0.2592,-0.0554,-0.1443,0.302
9.428,-0.2575,0.091,-0.3593,0.451
9.469,-0.2526,0.2301,-0.6391,0.725
9.47,-0.223,0.3692,-0.9338,1.029
9.471,-0.1735,0.4941,-1.1987,1.308
9.471,-0.1062,0.6073,-1.3985,1.528
9.472,-0.0592,0.7136,-1.531,1.69
9.472,-0.0397,0.8227,-1.6543,1.848
9.473,-0.055,0.9204,-1.7612,1.988
9.473,-0.1004,0.9707,-1.8066,2.053
9.474,-0.1307,1.0145,-1.7977,2.068
9.477,-0.1244,1.0948,-1.7751,2.089
9.481,-0.156,1.202,-1.6862,2.077
9.486,-0.2305,1.336,-1.5305,2.045
9.491,-0.274,1.4584,-1.3269,1.991
9.494,-0.2961,1.5549,-0.9936,1.869
9.502,-0.3231,1.6515,-0.5658,1.775
9.505,-0.3548,1.7409,-0.1194,1.781
9.51,-0.3764,1.8276,0.4136,1.911
9.515,-0.3685,1.9018,1.0702,2.213
9.522,-0.3117,1.9655,1.7294,2.637
9.524,-0.2419,2.0137,2.3492,3.104
9.529,-0.1708,2.0462,2.9089,3.561
9.536,-0.0745,2.089,3.3804,3.974
9.539,0.0426,2.1541,3.7499,4.325
9.543,0.1757,2.2341,4.0082,4.592
9.547,0.2986,2.3266,4.1817,4.795
9.569,0.3222,2.4148,4.2252,4.877
9.57,0.2387,2.5181,4.0863,4.806
9.571,0.1476,2.6127,3.7311,4.557
9.572,0.065,2.6295,3.1641,4.115
9.573,0.0117,2.6023,2.4683,3.587
9.577,0.0638,2.5651,1.7024,3.079
9.582,0.2405,2.4775,0.9421,2.661
9.587,0.4796,2.3278,0.277,2.393
9.592,0.6544,2.1476,-0.2391,2.258
9.598,0.7365,1.9896,-0.6912,2.231
9.602,0.7953,1.8972,-1.181,2.372
9.606,0.8619,1.8824,-1.6952,2.676
9.611,0.9363,1.9022,-2.2253,3.074
9.619,1.0187,1.8708,-2.72,3.455
9.623,1.0903,1.7884,-3.0368,3.689
9.627,1.1828,1.6574,-3.0882,3.699
9.631,1.3065,1.5115,-2.918,3.536
9.637,1.4309,1.3746,-2.5648,3.243
9.64,1.5374,1.2297,-2.0237,2.823
9.644,1.6699,1.1126,-1.3299,2.407
9.669,1.8504,1.0732,-0.5924,2.22
9.67,2.0651,1.0633,0.1592,2.328
9.671,2.2305,1.0228,0.9455,2.63
9.671,2.3135,0.9394,1.752,3.05
9.671,2.324,0.803,2.5446,3.538
9.674,2.2784,0.6183,3.232,4.002
9.679,2.1911,0.4279,3.7511,4.365
9.685,2.004,0.2627,4.0361,4.514
9.69,1.6731,0.1131,4.0709,4.403
